"Time","R2"
"112.5","0.0011419451357657"
"113","0.0011419451357657"
"113.5","0.0011419451357657"
"114","0.0011419451357657"
"114.5","0.0011419451357657"
"115","0.0011419451357657"
"115.5","0.0011419451357657"
"116","0.0011419451357657"
"116.5","0.0011418336708257"
"117","0.0011418336708257"
"117.5","0.0011418336708257"
"118","0.0011418336708257"
"118.5","0.0011307986417633"
"119","0.0011275661585026"
"119.5","0.0011262285792223"
"120","0.0011226617011416"
"120.5","0.0011194292178809"
"121","0.0011174228489604"
"121.5","0.0011148591553399"
"122","0.001110734952559"
"122.5","0.0011043814509776"
"123","0.0011009260378369"
"123.5","0.0010980279493963"
"124","0.0010954642557757"
"124.5","0.0010929005621552"
"125","0.0010929005621552"
"125.5","0.0010924084300101"
"126","0.0010955977162896"
"126.5","0.001099982984924"
"127","0.0011043682535584"
"127.5","0.0011097501741552"
"128","0.0011195173633864"
"128.5","0.0011258959359455"
"129","0.0011288858918326"
"129.5","0.0011320751781121"
"130","0.0011354637947842"
"130.5","0.0011388524114562"
"131","0.0011424403585207"
"131.5","0.0011460283055852"
"132","0.001151410226182"
"132.5","0.0011581874595261"
"133","0.0011601807634508"
"133.5","0.0011601807634508"
"134","0.0011717419262142"
"134.5","0.0011827050978002"
"135","0.0011920736262464"
"135.5","0.0012004455027303"
"136","0.0012086180488217"
"136.5","0.0012169899253055"
"137","0.0012253618017894"
"137.5","0.0012333350174883"
"138","0.0012411089027947"
"138.5","0.0012484841273162"
"139","0.0012556600214452"
"139.5","0.0012622379243968"
"140","0.0012678191753861"
"140.5","0.0012718057832355"
"141","0.0012755930606925"
"141.5","0.001279579668542"
"142","0.0012837656067839"
"142.5","0.0012879515450258"
"143","0.0012913401616979"
"143.5","0.0012925361440527"
"144","0.0012937321264075"
"144.5","0.0012937321264075"
"145","0.0012909415009129"
"145.5","0.0012923368136602"
"146","0.0012933334656226"
"146.5","0.0012945294479774"
"147","0.0012961240911172"
"147.5","0.0012979180646495"
"148","0.0012995127077893"
"148.5","0.001301107350929"
"149","0.0013029013244613"
"149.5","0.0013044959676011"
"150","0.0013060906107409"
"150.5","0.0013076852538806"
"151","0.0013092798970204"
"151.5","0.0013108745401602"
"152","0.0013124691833"
"152.5","0.0013140638264398"
"153","0.0013156584695796"
"153.5","0.0013172531127193"
"154","0.0013188477558591"
"154.5","0.0013204423989989"
"155","0.0013216383813537"
"155.5","0.0013186484254666"
"156","0.0013154591391871"
"156.5","0.0013068879323107"
"157","0.001297718734257"
"157.5","0.0012889481969882"
"158","0.0012805763205043"
"158.5","0.001272403774413"
"159","0.0012644305587141"
"159.5","0.0012566566734076"
"160","0.0012488827881012"
"160.5","0.0012413082331872"
"161","0.0012329363567034"
"161.5","0.0012329363567034"
"162","0.0012329363567034"
"162.5","0.0012331356870958"
"163","0.0012327370263109"
"163.5","0.0012339330086657"
"164","0.0012333350174883"
"164.5","0.0012351289910205"
"165","0.0012367236341603"
"165.5","0.0012379196165152"
"166","0.0012389162684775"
"166.5","0.0012397135900474"
"167","0.0012397135900474"
"167.5","0.0012397135900474"
"168","0.0012397135900474"
"168.5","0.001239514259655"
"169","0.0012393149292625"
"169.5","0.00123911559887"
"170","0.0012389162684775"
"170.5","0.0012387169380851"
"171","0.0012385176076926"
"171.5","0.0012383182773001"
"172","0.0012381189469077"
"172.5","0.0012379196165152"
"173","0.0012377202861227"
"173.5","0.0012375209557302"
"174","0.0012373216253377"
"174.5","0.0012371222949453"
"175","0.0012369229645528"
"175.5","0.0012367236341603"
"176","0.0012361256429829"
"176.5","0.0012337336782732"
"177","0.0012351289910205"
"177.5","0.0012335343478808"
"178","0.0012307437223862"
"178.5","0.0012233684978647"
"179","0.001210013361569"
"179.5","0.0011954622429185"
"180","0.0011821071066228"
"180.5","0.0011821071066228"
"181","0.0011693499615046"
"181.5","0.0011653633536551"
"182","0.0011579881291336"
"182.5","0.0011510115653971"
"183","0.0011430383496981"
"183.5","0.0011430383496981"
"184","0.0011274905790853"
"184.5","0.0011316765173272"
"185","0.0011280885702627"
"185.5","0.0011229059800584"
"186","0.0011177233898541"
"186.5","0.0011135374516122"
"187","0.0011087535221928"
"187.5","0.0011087535221928"
"188","0.0011087535221928"
"188.5","0.0011087535221928"
"189","0.0011087535221928"
"189.5","0.0011087535221928"
"190","0.0011087535221928"
"190.5","0.0011087535221928"
"191","0.0011087535221928"
"191.5","0.0011087535221928"
"192","0.0011087535221928"
"192.5","0.0011087535221928"
"193","0.0011087535221928"
"193.5","0.0011087535221928"
"194","0.0011087535221928"
"194.5","0.0011087535221928"
"195","0.0011087535221928"
"195.5","0.0011087535221928"
"196","0.0011087535221928"
"196.5","0.0011087535221928"
"197","0.0011087535221928"
"197.5","0.0011087535221928"
"198","0.0011087535221928"
"198.5","0.0011087535221928"
"199","0.0011087535221928"
"199.5","0.0011087535221928"
"200","0.0011087535221928"
"200.5","0.0011087535221928"
"201","0.0011087535221928"
"201.5","0.0011087535221928"
"202","0.0011087535221928"
"202.5","0.0011087535221928"
"203","0.0011087535221928"
"203.5","0.0011087535221928"
"204","0.0011087535221928"
"204.5","0.0011087535221928"
"205","0.0011087535221928"
"205.5","0.0011087535221928"
"206","0.0011087535221928"
"206.5","0.0011087535221928"
"207","0.0011149327643595"
"207.5","0.0011320751781121"
"208","0.0011358624555691"
"208.5","0.0011434370104831"
"209","0.001147622948725"
"209.5","0.0011557954948164"
"210","0.0011621740673755"
"210.5","0.0011615760761981"
"211","0.0011607787546282"
"211.5","0.0011571908075637"
"212","0.001154798842854"
"212.5","0.0011530048693218"
"213","0.0011510115653971"
"213.5","0.0011490182614723"
"214","0.0011470249575476"
"214.5","0.0011450316536229"
"215","0.0011430383496981"
"215.5","0.0011410450457734"
"216","0.0011390517418487"
"216.5","0.001137058437924"
"217","0.0011350651339992"
"217.5","0.0011330718300745"
"218","0.0011298825437949"
"218.5","0.0011272912486928"
"219","0.0011288858918326"
"219.5","0.0011268925879079"
"220","0.0011252979447681"
"220.5","0.001121909328096"
"221","0.0011177233898541"
"221.5","0.0011135374516122"
"222","0.0011089528525853"
"222.5","0.0011089528525853"
"223","0.0011089528525853"
"223.5","0.0011089528525853"
"224","0.0011089528525853"
"224.5","0.0011089528525853"
"225","0.0011089528525853"
"225.5","0.0011089528525853"
"226","0.0011089528525853"
"226.5","0.0011089528525853"
"227","0.0011089528525853"
"227.5","0.0011089528525853"
"228","0.0011089528525853"
"228.5","0.0011089528525853"
"229","0.0011089528525853"
"229.5","0.0011089528525853"
"230","0.0011089528525853"
"230.5","0.0011089528525853"
"231","0.0011089528525853"
"231.5","0.0011089528525853"
"232","0.0011089528525853"
"232.5","0.0011089528525853"
"233","0.0011089528525853"
"233.5","0.0011089528525853"
"234","0.0011089528525853"
"234.5","0.0011089528525853"
"235","0.0011089528525853"
"235.5","0.0011089528525853"
"236","0.0011089528525853"
"236.5","0.0011089528525853"
"237","0.0011089528525853"
"237.5","0.0011089528525853"
"238","0.0011089528525853"
"238.5","0.0011089528525853"
"239","0.0011089528525853"
"239.5","0.0011089528525853"
"240","0.0011089528525853"
"240.5","0.0011089528525853"
"241","0.0011089528525853"
"241.5","0.0011089528525853"
"242","0.0011089528525853"
"242.5","0.0011089528525853"
"243","0.0011089528525853"
"243.5","0.0011089528525853"
"244","0.0011089528525853"
"244.5","0.0011089528525853"
"245","0.0011089528525853"
"245.5","0.0011278892398702"
"246","0.0011302812045799"
"246.5","0.001133271160467"
"247","0.0011392510722412"
"247.5","0.001143835671268"
"248","0.0011468256271551"
"248.5","0.0011504135742196"
"249","0.0011538021908917"
"249.5","0.0011581874595261"
"250","0.0011611774154132"
"250.5","0.0011641673713002"
"251","0.0011683533095422"
"251.5","0.001161974736983"
"252","0.001161974736983"
"252.5","0.0011709446046443"
"253","0.0011779211683809"
"253.5","0.0011858943840798"
"254","0.001195262912526"
"254.5","0.0012046314409722"
"255","0.0012124053262787"
"255.5","0.0012167905949131"
"256","0.0012207772027625"
"256.5","0.001220976533155"
"257","0.00122057787237"
"257.5","0.0012187838988378"
"258","0.0012187838988378"
"258.5","0.0012161926037356"
"259","0.0012149966213808"
"259.5","0.001213800639026"
"260","0.0012126046566711"
"260.5","0.0012114086743163"
"261","0.0012102126919615"
"261.5","0.0012090167096066"
"262","0.0012102126919615"
"262.5","0.0012110100135314"
"263","0.0012110100135314"
"263.5","0.0012110100135314"
"264","0.0012108106831389"
"264.5","0.0012106113527464"
"265","0.0012104120223539"
"265.5","0.0012102126919615"
"266","0.001210013361569"
"266.5","0.0012098140311765"
"267","0.001209614700784"
"267.5","0.0012094153703916"
"268","0.0012092160399991"
"268.5","0.0012090167096066"
"269","0.0012088173792141"
"269.5","0.0012086180488217"
"270","0.0012084187184292"
"270.5","0.0012082193880367"
"271","0.0012080200576443"
"271.5","0.0012078207272518"
"272","0.0012076213968593"
"272.5","0.0012074220664668"
"273","0.0012072227360744"
"273.5","0.0012070234056819"
"274","0.0012068240752894"
"274.5","0.001206624744897"
"275","0.0012064254145045"
"275.5","0.001206226084112"
"276","0.0012060267537195"
"276.5","0.0012058274233271"
"277","0.0012056280929346"
"277.5","0.0012054287625421"
"278","0.0012052294321496"
"278.5","0.0012050301017572"
"279","0.0012048307713647"
"279.5","0.0012046314409722"
"280","0.0012036347890099"
"280.5","0.0012050301017572"
"281","0.0011982528684131"
"281.5","0.0011912763046766"
"282","0.001177123846811"
"282.5","0.0011647653624777"
"283","0.0011496162526497"
"283.5","0.0011410450457734"
"284","0.0011376564291014"
"284.5","0.0011306798653648"
"285","0.0011243012928057"
"285.5","0.001118520711424"
"286","0.0011125407996498"
"286.5","0.0011125407996498"
"287","0.0011143347731821"
"287.5","0.0011089528525853"
"288","0.0011053649055208"
"288.5","0.0010997836545316"
"289","0.0010957970466821"
"289.5","0.0010912124476552"
"290","0.0010933464219153"
"290.5","0.0010933464219153"
"291","0.0010933464219153"
"291.5","0.0010933464219153"
"292","0.0010933464219153"
"292.5","0.0010933464219153"
"293","0.0010933464219153"
"293.5","0.0010933464219153"
"294","0.0010933464219153"
"294.5","0.0010933464219153"
"295","0.0010933464219153"
"295.5","0.0010933464219153"
"296","0.0010933464219153"
"296.5","0.0010933464219153"
"297","0.0010933464219153"
"297.5","0.0010933464219153"
"298","0.0010933464219153"
"298.5","0.0010933464219153"
"299","0.0010933464219153"
"299.5","0.0010933464219153"
"300","0.0010933464219153"
"300.5","0.0010933464219153"
"301","0.0010933464219153"
"301.5","0.0010933464219153"
"302","0.0010933464219153"
"302.5","0.0010933464219153"
"303","0.0010933464219153"
"303.5","0.0010933464219153"
"304","0.0010933464219153"
"304.5","0.0010933464219153"
"305","0.0010933464219153"
"305.5","0.0010933464219153"
"306","0.0010933464219153"
"306.5","0.0010933464219153"
"307","0.0010933464219153"
"307.5","0.0010933464219153"
"308","0.0010933464219153"
"308.5","0.0010933464219153"
"309","0.0010933464219153"
"309.5","0.0010933464219153"
"310","0.0010933464219153"
"310.5","0.0010933464219153"
"311","0.0010933464219153"
"311.5","0.0010933464219153"
"312","0.0010933464219153"
"312.5","0.0010933464219153"
"313","0.0010933464219153"
"313.5","0.0011057635663057"
"314","0.0011085541918004"
"314.5","0.0011115441476875"
"315","0.0011175240594616"
"315.5","0.0011221086584885"
"316","0.0011250986143756"
"316.5","0.0011288858918326"
"317","0.0011324738388971"
"317.5","0.0011368591075315"
"318","0.0011396497330261"
"318.5","0.0011422410281282"
"319","0.0011452309840153"
"319.5","0.0011482209399024"
"320","0.00114802160951"
"320.5","0.0011518088869669"
"321","0.0011549981732465"
"321.5","0.0011583867899185"
"322","0.0011615760761981"
"322.5","0.0011643667016927"
"323","0.0011669579967949"
"323.5","0.0011689513007196"
"324","0.0011711439350368"
"324.5","0.001173336569354"
"325","0.0011757285340637"
"325.5","0.0011781204987734"
"326","0.001180512463483"
"326.5","0.0011827050978002"
"327","0.0011848977321174"
"327.5","0.0011848977321174"
"328","0.0011894823311443"
"328.5","0.0012000468419453"
"329","0.001209614700784"
"329.5","0.0012169899253055"
"330","0.0012231691674722"
"330.5","0.0012287504184614"
"331","0.0012343316694507"
"331.5","0.0012399129204399"
"332","0.0012452948410367"
"332.5","0.001250477431241"
"333","0.0012554606910528"
"333.5","0.0012600452900796"
"334","0.0012644305587141"
"334.5","0.0012684171665635"
"335","0.001272005113628"
"335.5","0.0012751943999076"
"336","0.0012783836861871"
"336.5","0.0012817723028592"
"337","0.0012851609195312"
"337.5","0.0012887488665957"
"338","0.0012917388224828"
"338.5","0.0012923368136602"
"339","0.0012909415009129"
"339.5","0.0012909415009129"
"340","0.0012915394920903"
"340.5","0.0012913401616979"
"341","0.0012911408313054"
"341.5","0.0012911408313054"
"342","0.0012921374832678"
"342.5","0.0012933334656226"
"343","0.0012947287783699"
"343.5","0.0012963234215097"
"344","0.0012979180646495"
"344.5","0.0012995127077893"
"345","0.0013013066813215"
"345.5","0.0013031006548538"
"346","0.001304894628386"
"346.5","0.0013066886019183"
"347","0.0013084825754505"
"347.5","0.0013102765489828"
"348","0.0013118711921226"
"348.5","0.0013134658352623"
"349","0.0013150604784021"
"349.5","0.0013166551215419"
"350","0.0013174524431118"
"350.5","0.0013142631568322"
"351","0.0013106752097677"
"351.5","0.0013005093597516"
"352","0.0012903435097355"
"352.5","0.0012803769901119"
"353","0.0012708091312732"
"353.5","0.0012616399332194"
"354","0.0012526700655582"
"354.5","0.0012438995282894"
"355","0.001235328321413"
"355.5","0.0012269564449292"
"356","0.0012177872468754"
"356.5","0.0012177872468754"
"357","0.001210013361569"
"357.5","0.0012090167096066"
"358","0.0012076213968593"
"358.5","0.0012088173792141"
"359","0.0012084187184292"
"359.5","0.001210013361569"
"360","0.0012114086743163"
"360.5","0.0012124053262787"
"361","0.0012130033174561"
"361.5","0.0012130033174561"
"362","0.0012128039870636"
"362.5","0.0012126046566711"
"363","0.0012124053262787"
"363.5","0.0012122059958862"
"364","0.0012120066654937"
"364.5","0.0012118073351012"
"365","0.0012116080047088"
"365.5","0.0012112093439238"
"366","0.0012108106831389"
"366.5","0.0012104120223539"
"367","0.001210013361569"
"367.5","0.001209614700784"
"368","0.0012092160399991"
"368.5","0.0012088173792141"
"369","0.0012084187184292"
"369.5","0.0012080200576443"
"370","0.0012076213968593"
"370.5","0.0012072227360744"
"371","0.0012064254145045"
"371.5","0.0012038341194023"
"372","0.0012044321105798"
"372.5","0.0012016414850851"
"373","0.0011978542076282"
"373.5","0.0011894823311443"
"374","0.0011753298732787"
"374.5","0.0011601807634508"
"375","0.0011460283055852"
"375.5","0.0011460283055852"
"376","0.0011340684820369"
"376.5","0.00112948388301"
"377","0.001122307988881"
"377.5","0.0011117434780799"
"378","0.0011059628966982"
"378.5","0.0010979896809993"
"379","0.0010971362298761"
"379.5","0.0010913400529948"
"380","0.0010963559752959"
"380.5","0.0010986967390364"
"381","0.001101260432657"
"381.5","0.0011044929159177"
"382","0.0011088400485786"
"382.5","0.0011088400485786"
"383","0.0011088400485786"
"383.5","0.0011088400485786"
"384","0.0011088400485786"
"384.5","0.0011088400485786"
"385","0.0011088400485786"
"385.5","0.0011088400485786"
"386","0.0011088400485786"
"386.5","0.0011088400485786"
"387","0.0011088400485786"
"387.5","0.0011088400485786"
"388","0.0011088400485786"
"388.5","0.0011088400485786"
"389","0.0011088400485786"
"389.5","0.0011088400485786"
"390","0.0011088400485786"
"390.5","0.0011088400485786"
"391","0.0011088400485786"
"391.5","0.0011088400485786"
"392","0.0011088400485786"
"392.5","0.0011088400485786"
"393","0.0011088400485786"
"393.5","0.0011088400485786"
"394","0.0011088400485786"
"394.5","0.0011088400485786"
"395","0.0011088400485786"
"395.5","0.0011088400485786"
"396","0.0011088400485786"
"396.5","0.0011088400485786"
"397","0.0011088400485786"
"397.5","0.0011088400485786"
"398","0.0011088400485786"
"398.5","0.0011088400485786"
"399","0.0011088400485786"
"399.5","0.0011088400485786"
"400","0.0011088400485786"
"400.5","0.0011088400485786"
"401","0.0011088400485786"
"401.5","0.0011088400485786"
"402","0.0011053846354379"
"402.5","0.0010961330454159"
"403","0.0010942381414355"
"403.5","0.00109320575158"
"404","0.0010973916898219"
"404.5","0.0011055642359133"
"405","0.0011119428084724"
"405.5","0.0011115441476875"
"406","0.0011107468261176"
"406.5","0.001107158879053"
"407","0.0011047669143434"
"407.5","0.0011029729408111"
"408","0.0011007803064939"
"408.5","0.0010985876721767"
"409","0.001096594368252"
"409.5","0.0010946010643273"
"410","0.0010926077604025"
"410.5","0.0010912285880548"
"411","0.0010923432374551"
"411.5","0.0010934578868553"
"412","0.0010945725362555"
"412.5","0.0010956871856558"
"413","0.0010974706246962"
"413.5","0.001096801835056"
"414","0.0010970247649361"
"414.5","0.0010986967390364"
"415","0.0011000343183167"
"415.5","0.0011022636171172"
"416","0.0011048273107377"
"416.5","0.0011075024692983"
"417","0.0011104005577389"
"417.5","0.0011104005577389"
"418","0.0011104005577389"
"418.5","0.0011104005577389"
"419","0.0011104005577389"
"419.5","0.0011104005577389"
"420","0.0011104005577389"
"420.5","0.0011104005577389"
"421","0.0011104005577389"
"421.5","0.0011104005577389"
"422","0.0011104005577389"
"422.5","0.0011104005577389"
"423","0.0011104005577389"
"423.5","0.0011104005577389"
"424","0.0011104005577389"
"424.5","0.0011104005577389"
"425","0.0011104005577389"
"425.5","0.0011104005577389"
"426","0.0011104005577389"
"426.5","0.0011104005577389"
"427","0.0011104005577389"
"427.5","0.0011104005577389"
"428","0.0011104005577389"
"428.5","0.0011104005577389"
"429","0.0011104005577389"
"429.5","0.0011104005577389"
"430","0.0011104005577389"
"430.5","0.0011104005577389"
"431","0.0011104005577389"
"431.5","0.0011104005577389"
"432","0.0011104005577389"
"432.5","0.0011104005577389"
"433","0.0011104005577389"
"433.5","0.0011104005577389"
"434","0.0011104005577389"
"434.5","0.0011104005577389"
"435","0.0011104005577389"
"435.5","0.0011104005577389"
"436","0.0011104005577389"
"436.5","0.0011104005577389"
"437","0.0011104005577389"
"437.5","0.0011104005577389"
"438","0.0011104005577389"
"438.5","0.0011104005577389"
"439","0.0011104005577389"
"439.5","0.0011104005577389"
"440","0.0011104005577389"
"440.5","0.0010998113884367"
"441","0.0010976935545762"
"441.5","0.0010963559752959"
"442","0.0010930120270952"
"442.5","0.0010922090996176"
"443","0.0010951990555047"
"443.5","0.0010987870025692"
"444","0.0011023749496337"
"444.5","0.0011069595486606"
"445","0.0011099495045477"
"445.5","0.0011129394604348"
"446","0.0011173247290692"
"446.5","0.00111094615651"
"447","0.0011121421388649"
"447.5","0.001122307988881"
"448","0.00112948388301"
"448.5","0.0011374570987089"
"449","0.0011466262967627"
"449.5","0.0011559948252089"
"450","0.0011639680409078"
"450.5","0.0011683533095422"
"451","0.0011723399173916"
"451.5","0.0011729379085691"
"452","0.0011729379085691"
"452.5","0.0011729379085691"
"453","0.001173336569354"
"453.5","0.0011719412566067"
"454","0.0011707452742519"
"454.5","0.001169549291897"
"455","0.0011683533095422"
"455.5","0.0011671573271873"
"456","0.0011659613448325"
"456.5","0.0011647653624777"
"457","0.0011647653624777"
"457.5","0.001166160675225"
"458","0.0011671573271873"
"458.5","0.0011675559879723"
"459","0.0011675559879723"
"459.5","0.0011673566575798"
"460","0.0011671573271873"
"460.5","0.0011669579967949"
"461","0.0011667586664024"
"461.5","0.0011665593360099"
"462","0.0011663600056175"
"462.5","0.001166160675225"
"463","0.0011659613448325"
"463.5","0.00116576201444"
"464","0.0011655626840476"
"464.5","0.0011653633536551"
"465","0.0011651640232626"
"465.5","0.0011649646928702"
"466","0.0011647653624777"
"466.5","0.0011645660320852"
"467","0.0011643667016927"
"467.5","0.0011641673713003"
"468","0.0011639680409078"
"468.5","0.0011637687105153"
"469","0.0011635693801228"
"469.5","0.0011633700497304"
"470","0.0011631707193379"
"470.5","0.0011629713889454"
"471","0.001162772058553"
"471.5","0.0011625727281605"
"472","0.001162373397768"
"472.5","0.0011621740673755"
"473","0.0011619747369831"
"473.5","0.0011617754065906"
"474","0.0011615760761981"
"474.5","0.0011613767458056"
"475","0.0011601807634508"
"475.5","0.0011617754065906"
"476","0.0011545995124616"
"476.5","0.0011470249575476"
"477","0.0011320751781121"
"477.5","0.0011239026320208"
"478","0.0011215106673111"
"478.5","0.0011087535221928"
"479","0.001104168923166"
"479.5","0.0010959963770746"
"480","0.001092120307575"
"480.5","0.0010955757207157"
"481","0.0010993655286766"
"481.5","0.0010993655286766"
"482","0.0010983623442163"
"482.5","0.0011018177573571"
"483","0.0011047158457977"
"483.5","0.0011070566095382"
"484","0.0011097317680988"
"484.5","0.0011125183915994"
"485","0.0011139674358197"
"485.5","0.0011139674358197"
"486","0.0011139674358197"
"486.5","0.0011139674358197"
"487","0.0011139674358197"
"487.5","0.0011139674358197"
"488","0.0011139674358197"
"488.5","0.0011139674358197"
"489","0.0011139674358197"
"489.5","0.0011139674358197"
"490","0.0011139674358197"
"490.5","0.0011139674358197"
"491","0.0011139674358197"
"491.5","0.0011139674358197"
"492","0.0011139674358197"
"492.5","0.0011139674358197"
"493","0.0011139674358197"
"493.5","0.0011139674358197"
"494","0.0011139674358197"
"494.5","0.0011139674358197"
"495","0.0011139674358197"
"495.5","0.0011139674358197"
"496","0.0011139674358197"
"496.5","0.0011139674358197"
"497","0.0011139674358197"
"497.5","0.0011139674358197"
"498","0.0011139674358197"
"498.5","0.0011139674358197"
"499","0.0011139674358197"
"499.5","0.0011139674358197"
"500","0.0011139674358197"
"500.5","0.0011139674358197"
"501","0.0011139674358197"
"501.5","0.0011139674358197"
"502","0.0011139674358197"
"502.5","0.0011139674358197"
"503","0.0011139674358197"
"503.5","0.0011139674358197"
